,1st flr sf,2nd flr sf,bedroom abvgr,bldg type,bsmt full bath,bsmt half bath,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fireplaces,full bath,functional,garage cars,gr liv area,half bath,heating,heating qc,id,kitchen abvgr,kitchen qual,land contour,land slope,lot area,lot config,lot shape,ms subclass,ms zoning,open porch sf,overall cond,overall qual,paved drive,roof matl,roof style,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,baths,overall,outside area,condition,exter_net_quality,exterior cover,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,house style_1.5unf,house style_1story,house style_2.5fin,house style_2.5unf,house style_2story,house style_sfoyer,house style_slvl
59,916,720,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1636,1,0,1,997,1,1,Lvl,0,15038,Corner,1,60,0,84,5,6,0,0,1,173000.0,0,0,7,916.0,0,168,1996,1996,3.0,30,252,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60,1164,1106,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2270,1,0,1,64,1,1,Lvl,0,11764,CulDSac,0,60,0,57,7,8,0,0,1,290000.0,0,0,9,1152.0,0,132,1999,2007,3.0,56,189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
61,1184,1426,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,2610,1,0,1,1799,1,1,Lvl,0,9000,Inside,0,60,0,364,5,8,0,0,1,303477.0,0,0,11,1184.0,0,208,2007,2007,3.0,40,572,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
62,1483,0,1,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,1,0,2.0,1483,1,0,1,230,1,1,Low,1,20062,Inside,0,20,0,0,7,7,0,0,1,270000.0,0,0,4,1420.0,0,496,1977,2001,3.0,49,496,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
63,960,780,2,0,0.0,0.0,1,1,1,1,236,0,0,1,1,1,1,0,1.0,1740,0,0,1,1295,1,1,Lvl,0,7308,Corner,0,50,0,0,5,5,1,0,1,122250.0,0,0,6,936.0,0,0,1920,1950,1.0,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1382,0,3,0,0.0,1.0,0,1,1,1,0,1,1,0,0,0,1,0,1.0,1382,0,0,1,638,1,1,Lvl,0,8750,Inside,0,20,0,0,5,5,0,0,1,153000.0,0,0,6,1382.0,0,280,1955,1955,2.0,25,280,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
65,1120,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,0.0,1120,0,0,1,2278,1,1,Lvl,0,8402,Inside,0,20,0,30,5,5,0,0,1,147000.0,0,0,6,1120.0,0,0,2007,2007,1.0,25,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
66,567,531,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1.0,1098,0,0,1,2202,1,1,Lvl,0,4000,Inside,0,70,0,0,8,7,0,0,1,148500.0,0,0,5,531.0,0,0,1930,1995,2.0,56,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,976,732,3,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,1,2.0,1708,0,0,1,2833,1,1,Lvl,0,3363,Inside,0,160,0,40,5,7,0,0,1,130000.0,0,0,7,976.0,0,0,2004,2004,2.0,35,40,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
68,1802,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1802,1,0,1,1707,1,1,HLS,1,13615,Corner,0,20,0,105,5,9,0,0,1,372000.0,0,0,7,1802.0,0,158,2006,2006,3.0,45,263,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
69,1506,0,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1506,0,0,1,2428,1,1,Lvl,0,3013,Inside,0,120,0,20,5,7,0,0,1,213490.0,0,0,6,1362.0,0,142,2005,2005,2.0,35,162,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
70,1508,0,1,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,1,0,2.0,1508,0,0,1,242,1,1,Lvl,0,17485,Inside,1,20,0,0,5,7,0,0,1,308030.0,0,0,5,1508.0,0,0,2009,2010,2.0,35,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
71,2032,0,3,0,1.0,0.0,0,1,1,0,192,1,1,1,1,0,3,0,3.0,2032,0,0,1,1564,1,1,Lvl,0,23730,Inside,1,20,0,46,5,7,0,0,1,300000.0,0,0,7,1840.0,0,0,1996,1997,4.0,35,46,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72,1194,0,3,0,0.0,1.0,0,1,1,0,192,1,1,1,1,1,1,0,2.0,1194,0,0,1,2613,1,1,Lvl,0,8910,Corner,0,20,0,0,6,6,0,0,1,159500.0,0,0,6,655.0,0,0,1959,1959,2.0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
73,970,739,3,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,1,2.0,1709,0,0,1,2832,1,1,Lvl,0,2522,Inside,0,160,0,40,5,7,0,0,1,137500.0,0,0,7,970.0,0,0,2004,2004,2.0,35,40,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
74,1616,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,3.0,1616,0,0,1,2459,1,1,Lvl,0,8688,Inside,0,20,0,59,5,7,0,0,1,232000.0,0,0,7,1616.0,0,208,2005,2005,2.0,35,267,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
75,768,0,1,0,0.0,0.0,0,0,1,0,84,1,1,1,1,0,1,0,2.0,768,0,0,1,1360,1,1,Lvl,0,6291,Inside,0,30,0,0,6,6,1,0,1,93850.0,0,1,4,768.0,0,0,1930,1950,1.0,36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76,872,0,2,0,0.0,0.0,1,1,1,1,116,1,1,1,1,1,1,1,1.0,872,0,0,0,2723,1,0,Lvl,0,17529,Inside,0,30,0,0,5,5,1,0,1,105000.0,0,0,5,872.0,0,0,1924,1950,1.0,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77,520,0,1,0,0.0,0.0,1,1,0,0,87,1,1,1,1,0,1,0,1.0,520,0,0,0,1350,1,0,Lvl,0,6324,Inside,0,30,0,0,6,4,0,0,1,68500.0,0,0,4,520.0,0,49,1927,1950,1.0,24,49,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78,1105,1169,5,1,0.0,0.0,0,1,1,1,0,1,1,1,1,0,2,0,2.0,2274,0,0,1,136,2,1,Lvl,0,11600,Corner,0,90,0,0,5,5,0,0,1,154300.0,0,0,12,1105.0,0,0,1960,1960,2.0,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
79,936,665,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,0.0,1601,0,0,1,2235,1,1,Lvl,0,7288,Inside,0,50,0,0,7,5,1,0,1,129850.0,0,0,6,936.0,0,0,1925,2003,2.0,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,616,616,3,0,0.0,0.0,0,1,1,0,143,1,1,1,1,0,1,0,2.0,1232,0,0,1,1993,1,1,Lvl,0,4571,Inside,0,70,0,0,7,5,0,0,1,114000.0,0,0,6,616.0,0,280,1910,1950,1.0,35,280,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,2234,0,1,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2234,0,0,1,367,1,1,Lvl,0,17423,CulDSac,0,20,0,60,5,9,0,0,1,501837.0,0,0,9,2216.0,0,0,2008,2009,3.0,45,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
82,876,540,4,0,0.0,0.0,0,1,1,0,194,1,1,1,1,1,1,0,3.0,1416,1,0,1,1309,1,1,Lvl,0,12665,Inside,0,50,0,0,8,5,0,0,1,153900.0,0,0,7,876.0,0,418,1915,1950,2.0,40,418,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,864,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,864,0,0,1,402,1,1,Lvl,0,9000,FR2,0,20,0,0,7,4,0,0,1,130000.0,0,0,5,864.0,0,200,1971,2006,1.0,28,200,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
84,1189,0,2,1,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1189,0,0,1,1592,1,1,Lvl,0,4500,FR2,0,120,0,122,5,6,0,0,1,160500.0,0,0,4,1189.0,0,0,1997,1997,3.0,30,122,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
85,1666,0,2,1,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1666,0,0,1,2409,1,1,Lvl,0,6373,Inside,0,120,0,75,5,9,0,0,1,310090.0,0,0,6,1666.0,0,228,2006,2006,3.0,45,303,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
86,1200,0,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1200,0,0,1,539,1,1,Lvl,0,10083,Inside,0,20,0,41,5,7,0,0,1,184900.0,0,0,5,1176.0,0,0,2003,2003,3.0,35,41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
87,928,0,2,0,0.0,0.0,0,1,1,0,156,1,1,1,1,0,1,0,1.0,928,0,0,1,1940,1,1,Lvl,0,13300,Inside,0,20,0,0,7,5,0,0,1,132000.0,0,0,4,928.0,0,261,1956,2000,1.0,35,261,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
88,1336,0,3,0,0.0,1.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1336,0,0,1,588,1,1,Lvl,0,9600,Inside,0,20,0,11,5,5,0,0,1,163000.0,0,0,6,1288.0,0,312,1969,1969,3.0,25,323,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
89,600,600,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1200,1,0,1,96,1,1,Lvl,0,3215,Inside,0,160,0,172,5,7,0,0,1,155000.0,0,0,4,600.0,0,0,2004,2004,3.0,35,172,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
90,1427,0,4,0,0.0,1.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1427,0,0,1,1187,1,1,Lvl,0,11104,Inside,0,80,0,0,6,6,0,0,1,183000.0,216,0,7,1427.0,0,0,1969,1969,3.0,36,216,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
91,1212,780,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,2,1,2.0,1992,1,0,1,2154,1,1,Lvl,0,15295,Corner,1,60,0,32,5,7,0,0,1,211000.0,0,0,7,860.0,0,225,1996,2002,4.0,35,257,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
92,754,786,3,0,1.0,0.0,0,0,1,0,0,1,1,1,1,0,2,0,2.0,1540,1,0,1,550,1,1,Lvl,0,9109,Inside,0,60,0,32,5,7,0,0,1,184000.0,0,0,6,754.0,0,140,1994,1994,4.0,35,172,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93,1535,0,4,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1535,0,0,1,811,2,1,Bnk,0,7018,Inside,0,90,0,0,5,5,0,0,1,118858.0,0,0,8,0.0,0,0,1979,1979,2.0,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
94,1152,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,2.0,1152,0,0,1,124,1,1,Lvl,0,14112,Corner,0,80,0,0,7,5,0,0,1,180500.0,0,0,6,1152.0,0,227,1964,1964,2.0,35,227,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
95,1151,0,2,1,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1151,0,0,1,1836,1,1,Lvl,0,3523,Inside,0,120,0,60,5,8,0,0,1,166000.0,0,0,5,1141.0,0,0,2006,2007,3.0,40,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
96,1138,0,3,0,0.0,1.0,0,1,1,0,0,1,1,1,1,1,1,0,2.0,1138,0,0,1,779,1,1,Lvl,0,15312,Inside,0,80,0,0,5,6,0,0,1,148000.0,140,0,6,1138.0,0,0,1960,1960,2.0,30,140,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
97,1074,0,2,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,1,2.0,1074,0,0,1,1886,1,1,Lvl,0,7450,Inside,0,20,0,72,5,5,0,0,1,124000.0,0,0,6,894.0,0,0,1956,1956,1.0,25,72,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
98,1561,0,2,1,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1561,0,0,1,1724,1,1,Lvl,0,7313,Inside,0,120,0,47,5,9,0,0,1,277500.0,0,0,6,1561.0,0,203,2005,2005,3.0,45,250,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
99,1358,1368,4,0,0.0,0.0,0,1,1,0,168,1,1,1,1,1,2,0,3.0,2726,1,0,1,2450,1,1,Lvl,0,10019,Inside,0,60,0,169,5,8,0,0,1,350000.0,0,0,9,1342.0,0,307,1995,1995,3.0,40,476,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100,1884,0,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1884,0,0,1,1013,1,1,HLS,0,15401,CulDSac,0,20,0,76,5,9,0,0,1,387000.0,0,0,7,1884.0,0,214,2004,2004,3.0,45,290,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
101,605,0,2,0,1.0,0.0,0,1,1,0,144,1,1,1,1,0,1,0,0.0,605,0,0,1,2084,1,1,Lvl,0,9098,Inside,0,30,0,0,7,4,1,0,1,86000.0,0,0,5,528.0,0,0,1920,2002,2.0,28,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102,1671,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,3,0,2.0,1671,0,0,1,1184,1,1,Lvl,0,16280,Inside,0,20,0,90,9,8,0,0,1,290000.0,0,0,6,1426.0,0,280,1976,2007,4.0,72,370,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
103,797,0,2,0,0.0,0.0,1,1,1,0,94,0,1,0,0,0,1,0,0.0,797,0,0,1,728,1,1,Lvl,0,9392,Corner,0,30,1,36,3,3,1,0,1,44000.0,0,0,5,245.0,0,0,1900,1950,1.0,9,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
104,804,1157,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1961,1,0,1,950,1,1,Lvl,0,12209,CulDSac,0,60,0,192,5,6,0,0,1,215000.0,0,0,7,804.0,0,125,2001,2002,4.0,30,317,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
105,1193,0,2,1,1.0,0.0,0,0,1,0,0,1,1,1,1,0,2,0,2.0,1193,0,0,1,2524,1,1,Lvl,0,13110,Corner,0,190,0,153,6,5,0,0,1,146500.0,0,0,6,1153.0,0,140,1972,1972,3.0,30,293,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
106,673,709,3,1,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1382,1,0,1,2513,1,1,Lvl,0,2651,FR2,0,160,0,50,5,7,0,0,1,165000.0,0,0,6,673.0,0,153,2000,2000,4.0,35,203,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
107,1664,862,5,0,0.0,0.0,1,1,1,0,0,1,1,1,1,1,2,0,1.0,2526,0,1,1,2028,1,1,Lvl,0,8520,Inside,0,50,0,15,7,6,0,0,1,136000.0,0,0,10,714.0,0,88,1916,1950,2.0,42,103,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1390,0,1,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,1,1,2.0,1390,1,0,1,2309,1,1,Low,1,39384,CulDSac,0,20,0,189,6,6,0,0,1,252000.0,0,0,4,1705.0,0,0,1957,1957,3.0,36,189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
109,764,862,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1626,1,0,1,51,1,1,Lvl,0,2628,Inside,0,160,0,27,5,7,0,0,1,175500.0,0,0,6,764.0,0,0,2003,2003,3.0,35,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
110,868,690,3,0,0.0,0.0,0,1,1,1,0,1,1,1,1,1,1,0,2.0,1558,1,0,1,699,1,1,Lvl,0,6406,Inside,0,70,0,36,6,5,0,0,1,150000.0,182,0,7,690.0,0,0,1939,1950,2.0,30,218,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,1422,0,3,0,0.0,0.0,0,1,1,0,36,1,1,1,1,1,1,1,1.0,1422,0,0,1,1881,1,1,Lvl,0,12342,Inside,0,20,0,0,5,5,0,0,1,139900.0,0,0,6,978.0,0,0,1960,1978,1.0,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
112,1128,445,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1573,0,0,1,1345,1,1,Lvl,0,6240,Inside,0,50,0,0,7,5,1,0,1,162900.0,0,0,8,1078.0,0,0,1930,1992,2.0,35,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,1116,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1116,1,0,1,166,1,1,Lvl,0,10000,Corner,0,20,0,0,6,6,0,0,1,160000.0,385,0,5,1116.0,0,0,1962,1962,2.0,36,385,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
114,660,0,2,0,0.0,0.0,1,1,1,0,100,1,1,1,1,0,1,1,0.0,660,0,0,0,781,1,0,Lvl,0,9000,Corner,0,20,0,0,2,2,1,0,1,63900.0,0,0,5,0.0,0,0,1947,1950,1.0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
115,1707,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1707,0,0,1,379,1,1,Lvl,0,11088,Inside,0,20,0,0,5,6,0,0,1,184000.0,0,0,7,1140.0,0,0,1978,1998,2.0,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
116,1466,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,2,1,0,2.0,1466,1,0,1,2818,1,0,Lvl,0,17755,Inside,0,20,0,140,4,5,0,0,1,149900.0,100,0,6,1466.0,0,0,1959,1959,2.0,20,240,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
117,1638,0,2,1,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1638,0,0,1,1168,1,1,Lvl,0,4765,Inside,0,120,0,68,5,9,0,0,1,300000.0,0,0,5,1614.0,0,230,2000,2000,3.0,45,298,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
118,1721,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,2,1,2.0,1721,0,0,1,1396,1,1,Lvl,0,10532,Corner,0,190,0,84,3,5,0,1,0,145000.0,0,0,7,988.0,0,50,1960,1960,3.0,15,134,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
119,928,836,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1764,1,0,1,838,1,1,Lvl,0,15426,Inside,0,60,0,99,5,6,0,0,1,231500.0,0,0,7,928.0,0,276,1997,1997,4.0,30,375,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
120,996,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,0.0,996,0,0,1,1492,1,1,Lvl,0,13907,Inside,0,30,0,0,6,5,0,0,1,108000.0,0,0,6,996.0,0,144,1940,1969,2.0,30,144,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
